statusy_wizyt_id,status,opis
49789,Zakonczona,
49790,Oczekujaca,
49791,Zakonczona,
49792,Zakonczona,
49793,Zakonczona,
49794,Zakonczona,
49795,Zakonczona,
49796,Zakonczona,
49797,Zakonczona,
49798,Zakonczona,
49799,Zakonczona,
49800,Odwolana,
49801,Zakonczona,
49802,Zakonczona,
49803,Zakonczona,
49804,Zakonczona,
49805,Zakonczona,
49806,Zakonczona,
49807,Zakonczona,
49808,Zakonczona,
49809,Zakonczona,
49810,Odwolana,
49811,Zakonczona,
49812,Oczekujaca,
49813,Zakonczona,
49814,Zakonczona,
49815,Zakonczona,
49816,Zakonczona,
49817,Zakonczona,
49818,Oczekujaca,
49819,Odwolana,
49820,Zakonczona,
49821,Zakonczona,
49822,Zakonczona,
49823,Zakonczona,
49824,Zakonczona,
49825,Oczekujaca,
49826,Zakonczona,
49827,Zakonczona,
49828,Zakonczona,
49829,Zakonczona,
49830,Zakonczona,
49831,Zakonczona,
49832,Zakonczona,
49833,Odwolana,
49834,Odwolana,
49835,Zakonczona,
49836,Odwolana,
49837,Zakonczona,
49838,Zakonczona,
49839,Zakonczona,
49840,Zakonczona,
49841,Odwolana,
49842,Zakonczona,
49843,Zakonczona,
49844,Zakonczona,
49845,Zakonczona,
49846,Zakonczona,
49847,Zakonczona,
49848,Zakonczona,
49849,Zakonczona,
49850,Zakonczona,
49851,Zakonczona,
49852,Zakonczona,
49853,Zakonczona,
49854,Zakonczona,
49855,Zakonczona,
49856,Zakonczona,
49857,Zakonczona,
49858,Zakonczona,
49859,Zakonczona,
49860,Zakonczona,
49861,Zakonczona,
49862,Zakonczona,
49863,Zakonczona,
49864,Zakonczona,
49865,Zakonczona,
49866,Zakonczona,
49867,Zakonczona,
49868,Zakonczona,
49869,Zakonczona,
49870,Odwolana,
49871,Zakonczona,
49872,Zakonczona,
49873,Zakonczona,
49874,Zakonczona,
49875,Zakonczona,
49876,Zakonczona,
49877,Zakonczona,
49878,Zakonczona,
49879,Zakonczona,
49880,Zakonczona,
49881,Zakonczona,
49882,Zakonczona,
49883,Zakonczona,
49884,Zakonczona,
49885,Zakonczona,
49886,Oczekujaca,
49887,Zakonczona,
49888,Zakonczona,
49889,Zakonczona,
49890,Zakonczona,
49891,Zakonczona,
49892,Zakonczona,
49893,Zakonczona,
49894,Zakonczona,
49895,Zakonczona,
49896,Zakonczona,
49897,Zakonczona,
49898,Zakonczona,
49899,Zakonczona,
49900,Zakonczona,
49901,Zakonczona,
49902,Oczekujaca,
49903,Zakonczona,
49904,Zakonczona,
49905,Zakonczona,
49906,Zakonczona,
49907,Zakonczona,
49908,Zakonczona,
49909,Zakonczona,
49910,Zakonczona,
49911,Zakonczona,
49912,Zakonczona,
49913,Zakonczona,
49914,Oczekujaca,
49915,Zakonczona,
49916,Zakonczona,
49917,Zakonczona,
49918,Zakonczona,
49919,Zakonczona,
49920,Zakonczona,
49921,Zakonczona,
49922,Zakonczona,
49923,Zakonczona,
49924,Zakonczona,
49925,Zakonczona,
49926,Zakonczona,
49927,Zakonczona,
49928,Zakonczona,
49929,Zakonczona,
49930,Zakonczona,
49931,Zakonczona,
49932,Zakonczona,
49933,Oczekujaca,
49934,Zakonczona,
49935,Zakonczona,
49936,Zakonczona,
49937,Zakonczona,
49938,Zakonczona,
49939,Zakonczona,
49940,Zakonczona,
49941,Zakonczona,
49942,Zakonczona,
49943,Zakonczona,
49944,Zakonczona,
49945,Zakonczona,
49946,Oczekujaca,
49947,Zakonczona,
49948,Zakonczona,
49949,Zakonczona,
49950,Odwolana,
49951,Zakonczona,
49952,Zakonczona,
49953,Zakonczona,
49954,Zakonczona,
49955,Zakonczona,
49956,Zakonczona,
49957,Zakonczona,
49958,Zakonczona,
49959,Zakonczona,
49960,Zakonczona,
49961,Zakonczona,
49962,Zakonczona,
49963,Zakonczona,
49964,Zakonczona,
49965,Zakonczona,
49966,Zakonczona,
49967,Zakonczona,
49968,Oczekujaca,
49969,Zakonczona,
49970,Zakonczona,
49971,Zakonczona,
49972,Zakonczona,
49973,Zakonczona,
49974,Zakonczona,
49975,Zakonczona,
49976,Oczekujaca,
49977,Zakonczona,
49978,Zakonczona,
49979,Zakonczona,
49980,Zakonczona,
49981,Odwolana,
49982,Zakonczona,
49983,Zakonczona,
49984,Zakonczona,
49985,Zakonczona,
49986,Zakonczona,
49987,Zakonczona,
49988,Zakonczona,
49989,Zakonczona,
49990,Zakonczona,
49991,Zakonczona,
49992,Zakonczona,
49993,Zakonczona,
49994,Zakonczona,
49995,Zakonczona,
49996,Zakonczona,
49997,Zakonczona,
49998,Zakonczona,
49999,Zakonczona,
50000,Zakonczona,
50001,Zakonczona,
50002,Zakonczona,
50003,Oczekujaca,
50004,Zakonczona,
50005,Zakonczona,
50006,Zakonczona,
50007,Zakonczona,
50008,Zakonczona,
50009,Zakonczona,
50010,Zakonczona,
50011,Zakonczona,
50012,Zakonczona,
50013,Zakonczona,
50014,Zakonczona,
50015,Zakonczona,
50016,Zakonczona,
50017,Zakonczona,
50018,Zakonczona,
50019,Oczekujaca,
50020,Zakonczona,
50021,Zakonczona,
50022,Zakonczona,
50023,Zakonczona,
50024,Zakonczona,
50025,Zakonczona,
50026,Zakonczona,
50027,Zakonczona,
50028,Zakonczona,
50029,Zakonczona,
50030,Zakonczona,
50031,Zakonczona,
50032,Zakonczona,
50033,Zakonczona,
50034,Zakonczona,
50035,Zakonczona,
50036,Zakonczona,
50037,Zakonczona,
50038,Zakonczona,
50039,Oczekujaca,
50040,Zakonczona,
50041,Zakonczona,
50042,Zakonczona,
50043,Odwolana,
50044,Zakonczona,
50045,Odwolana,
50046,Zakonczona,
50047,Zakonczona,
50048,Zakonczona,
50049,Zakonczona,
50050,Zakonczona,
50051,Odwolana,
50052,Zakonczona,
50053,Oczekujaca,
50054,Zakonczona,
50055,Oczekujaca,
50056,Zakonczona,
50057,Zakonczona,
50058,Zakonczona,
50059,Zakonczona,
50060,Zakonczona,
50061,Zakonczona,
50062,Zakonczona,
50063,Zakonczona,
50064,Zakonczona,
50065,Zakonczona,
50066,Oczekujaca,
50067,Zakonczona,
50068,Zakonczona,
50069,Zakonczona,
50070,Zakonczona,
50071,Zakonczona,
50072,Zakonczona,
50073,Zakonczona,
50074,Zakonczona,
50075,Zakonczona,
50076,Zakonczona,
50077,Zakonczona,
50078,Zakonczona,
50079,Zakonczona,
50080,Zakonczona,
50081,Zakonczona,
50082,Zakonczona,
50083,Zakonczona,
50084,Zakonczona,
50085,Zakonczona,
50086,Odwolana,
50087,Zakonczona,
50088,Zakonczona,
50089,Zakonczona,
50090,Zakonczona,
50091,Zakonczona,
50092,Zakonczona,
50093,Zakonczona,
50094,Odwolana,
50095,Zakonczona,
50096,Zakonczona,
50097,Zakonczona,
50098,Zakonczona,
50099,Zakonczona,
50100,Zakonczona,
50101,Oczekujaca,
50102,Zakonczona,
50103,Zakonczona,
50104,Zakonczona,
50105,Zakonczona,
50106,Zakonczona,
50107,Zakonczona,
50108,Zakonczona,
50109,Zakonczona,
50110,Zakonczona,
50111,Oczekujaca,
50112,Zakonczona,
50113,Zakonczona,
50114,Zakonczona,
50115,Zakonczona,
50116,Zakonczona,
50117,Zakonczona,
50118,Oczekujaca,
50119,Zakonczona,
50120,Zakonczona,
50121,Zakonczona,
50122,Oczekujaca,
50123,Zakonczona,
50124,Zakonczona,
50125,Zakonczona,
50126,Zakonczona,
50127,Zakonczona,
50128,Zakonczona,
50129,Zakonczona,
50130,Odwolana,
50131,Zakonczona,
50132,Zakonczona,
50133,Zakonczona,
50134,Zakonczona,
50135,Zakonczona,
50136,Zakonczona,
50137,Zakonczona,
50138,Oczekujaca,
50139,Zakonczona,
50140,Zakonczona,
50141,Zakonczona,
50142,Zakonczona,
50143,Zakonczona,
50144,Zakonczona,
50145,Zakonczona,
50146,Zakonczona,
50147,Zakonczona,
50148,Zakonczona,
50149,Zakonczona,
50150,Zakonczona,
50151,Zakonczona,
50152,Zakonczona,
50153,Zakonczona,
50154,Oczekujaca,
50155,Zakonczona,
50156,Zakonczona,
50157,Zakonczona,
50158,Zakonczona,
50159,Zakonczona,
50160,Zakonczona,
50161,Zakonczona,
50162,Odwolana,
50163,Zakonczona,
50164,Zakonczona,
50165,Zakonczona,
50166,Zakonczona,
50167,Zakonczona,
50168,Zakonczona,
50169,Zakonczona,
50170,Zakonczona,
50171,Zakonczona,
50172,Zakonczona,
50173,Zakonczona,
50174,Zakonczona,
50175,Zakonczona,
50176,Zakonczona,
50177,Zakonczona,
50178,Oczekujaca,
50179,Zakonczona,
50180,Zakonczona,
50181,Oczekujaca,
50182,Zakonczona,
50183,Zakonczona,
50184,Zakonczona,
50185,Zakonczona,
50186,Zakonczona,
50187,Zakonczona,
50188,Zakonczona,
50189,Zakonczona,
50190,Zakonczona,
50191,Oczekujaca,
50192,Zakonczona,
50193,Zakonczona,
50194,Zakonczona,
50195,Zakonczona,
50196,Zakonczona,
50197,Zakonczona,
50198,Zakonczona,
50199,Zakonczona,
50200,Oczekujaca,
50201,Zakonczona,
50202,Zakonczona,
50203,Zakonczona,
50204,Zakonczona,
50205,Odwolana,
50206,Zakonczona,
50207,Zakonczona,
50208,Zakonczona,
50209,Zakonczona,
50210,Zakonczona,
50211,Zakonczona,
50212,Zakonczona,
50213,Zakonczona,
50214,Zakonczona,
50215,Zakonczona,
50216,Zakonczona,
50217,Zakonczona,
50218,Zakonczona,
50219,Oczekujaca,
50220,Zakonczona,
50221,Zakonczona,
50222,Zakonczona,
50223,Zakonczona,
50224,Zakonczona,
50225,Zakonczona,
50226,Zakonczona,
50227,Zakonczona,
50228,Zakonczona,
50229,Zakonczona,
50230,Zakonczona,
50231,Oczekujaca,
50232,Zakonczona,
50233,Zakonczona,
50234,Zakonczona,
50235,Zakonczona,
50236,Odwolana,
50237,Zakonczona,
50238,Zakonczona,
50239,Zakonczona,
50240,Zakonczona,
50241,Oczekujaca,
50242,Zakonczona,
50243,Zakonczona,
50244,Zakonczona,
50245,Zakonczona,
50246,Zakonczona,
50247,Oczekujaca,
50248,Zakonczona,
50249,Zakonczona,
50250,Zakonczona,
50251,Zakonczona,
50252,Zakonczona,
50253,Zakonczona,
50254,Zakonczona,
50255,Zakonczona,
50256,Zakonczona,
50257,Odwolana,
50258,Zakonczona,
50259,Zakonczona,
50260,Zakonczona,
50261,Zakonczona,
50262,Zakonczona,
50263,Zakonczona,
50264,Zakonczona,
50265,Zakonczona,
50266,Zakonczona,
50267,Zakonczona,
50268,Zakonczona,
50269,Zakonczona,
50270,Zakonczona,
50271,Zakonczona,
50272,Zakonczona,
50273,Odwolana,
50274,Zakonczona,
50275,Zakonczona,
50276,Zakonczona,
50277,Zakonczona,
50278,Zakonczona,
50279,Oczekujaca,
50280,Zakonczona,
50281,Zakonczona,
50282,Zakonczona,
50283,Zakonczona,
50284,Zakonczona,
50285,Zakonczona,
50286,Zakonczona,
50287,Zakonczona,
50288,Oczekujaca,
50289,Zakonczona,
50290,Zakonczona,
50291,Zakonczona,
50292,Zakonczona,
50293,Zakonczona,
50294,Zakonczona,
50295,Odwolana,
50296,Zakonczona,
50297,Odwolana,
50298,Zakonczona,
50299,Zakonczona,
50300,Zakonczona,
50301,Zakonczona,
50302,Zakonczona,
50303,Zakonczona,
50304,Zakonczona,
50305,Zakonczona,
50306,Zakonczona,
50307,Zakonczona,
50308,Zakonczona,
50309,Zakonczona,
50310,Zakonczona,
50311,Zakonczona,
50312,Zakonczona,
50313,Zakonczona,
50314,Odwolana,
50315,Zakonczona,
50316,Zakonczona,
50317,Zakonczona,
50318,Zakonczona,
50319,Oczekujaca,
50320,Zakonczona,
50321,Zakonczona,
50322,Zakonczona,
50323,Zakonczona,
50324,Zakonczona,
50325,Zakonczona,
50326,Zakonczona,
50327,Zakonczona,
50328,Zakonczona,
50329,Zakonczona,
50330,Zakonczona,
50331,Zakonczona,
50332,Zakonczona,
50333,Oczekujaca,
50334,Zakonczona,
50335,Zakonczona,
50336,Zakonczona,
50337,Odwolana,
50338,Zakonczona,
50339,Zakonczona,
50340,Zakonczona,
50341,Zakonczona,
50342,Zakonczona,
50343,Zakonczona,
50344,Zakonczona,
50345,Zakonczona,
50346,Odwolana,
50347,Zakonczona,
50348,Zakonczona,
50349,Zakonczona,
50350,Oczekujaca,
50351,Zakonczona,
50352,Zakonczona,
50353,Zakonczona,
50354,Zakonczona,
50355,Zakonczona,
50356,Zakonczona,
50357,Zakonczona,
50358,Zakonczona,
50359,Zakonczona,
50360,Zakonczona,
50361,Zakonczona,
50362,Zakonczona,
50363,Zakonczona,
50364,Oczekujaca,
50365,Zakonczona,
50366,Odwolana,
50367,Zakonczona,
50368,Zakonczona,
50369,Zakonczona,
50370,Zakonczona,
50371,Zakonczona,
50372,Zakonczona,
50373,Zakonczona,
50374,Zakonczona,
50375,Zakonczona,
50376,Zakonczona,
50377,Zakonczona,
50378,Zakonczona,
50379,Zakonczona,
50380,Zakonczona,
50381,Odwolana,
50382,Zakonczona,
50383,Zakonczona,
50384,Zakonczona,
50385,Zakonczona,
50386,Zakonczona,
50387,Odwolana,
50388,Zakonczona,
50389,Zakonczona,
50390,Zakonczona,
50391,Oczekujaca,
50392,Zakonczona,
50393,Oczekujaca,
50394,Zakonczona,
50395,Zakonczona,
50396,Zakonczona,
50397,Zakonczona,
50398,Zakonczona,
50399,Zakonczona,
50400,Zakonczona,
50401,Zakonczona,
50402,Zakonczona,
50403,Zakonczona,
50404,Zakonczona,
50405,Zakonczona,
50406,Zakonczona,
50407,Zakonczona,
50408,Zakonczona,
50409,Zakonczona,
50410,Zakonczona,
50411,Zakonczona,
50412,Zakonczona,
50413,Oczekujaca,
50414,Zakonczona,
50415,Zakonczona,
50416,Zakonczona,
50417,Odwolana,
50418,Zakonczona,
50419,Oczekujaca,
50420,Oczekujaca,
50421,Zakonczona,
50422,Odwolana,
50423,Oczekujaca,
50424,Zakonczona,
50425,Zakonczona,
50426,Zakonczona,
50427,Zakonczona,
50428,Oczekujaca,
50429,Zakonczona,
50430,Zakonczona,
50431,Zakonczona,
50432,Zakonczona,
50433,Zakonczona,
50434,Zakonczona,
50435,Odwolana,
50436,Zakonczona,
50437,Zakonczona,
50438,Zakonczona,
50439,Zakonczona,
50440,Zakonczona,
50441,Oczekujaca,
50442,Odwolana,
50443,Zakonczona,
50444,Oczekujaca,
50445,Zakonczona,
50446,Zakonczona,
50447,Zakonczona,
50448,Zakonczona,
50449,Zakonczona,
50450,Zakonczona,
50451,Zakonczona,
50452,Zakonczona,
50453,Zakonczona,
50454,Zakonczona,
50455,Zakonczona,
50456,Zakonczona,
50457,Zakonczona,
50458,Zakonczona,
50459,Zakonczona,
50460,Zakonczona,
50461,Zakonczona,
50462,Zakonczona,
50463,Oczekujaca,
50464,Zakonczona,
50465,Zakonczona,
50466,Zakonczona,
50467,Zakonczona,
50468,Zakonczona,
50469,Zakonczona,
50470,Zakonczona,
50471,Zakonczona,
50472,Zakonczona,
50473,Zakonczona,
50474,Zakonczona,
50475,Zakonczona,
50476,Zakonczona,
50477,Zakonczona,
50478,Zakonczona,
50479,Zakonczona,
50480,Oczekujaca,
50481,Zakonczona,
50482,Oczekujaca,
50483,Zakonczona,
50484,Zakonczona,
50485,Zakonczona,
50486,Zakonczona,
50487,Zakonczona,
50488,Zakonczona,
50489,Zakonczona,
50490,Zakonczona,
50491,Zakonczona,
50492,Zakonczona,
50493,Zakonczona,
50494,Zakonczona,
50495,Zakonczona,
50496,Zakonczona,
50497,Zakonczona,
50498,Zakonczona,
50499,Zakonczona,
50500,Zakonczona,
50501,Zakonczona,
50502,Zakonczona,
50503,Zakonczona,
50504,Zakonczona,
50505,Odwolana,
50506,Zakonczona,
50507,Zakonczona,
50508,Zakonczona,
50509,Zakonczona,
50510,Zakonczona,
50511,Odwolana,
50512,Zakonczona,
50513,Zakonczona,
50514,Zakonczona,
50515,Zakonczona,
50516,Zakonczona,
50517,Zakonczona,
50518,Zakonczona,
50519,Zakonczona,
50520,Zakonczona,
50521,Zakonczona,
50522,Zakonczona,
50523,Zakonczona,
50524,Zakonczona,
50525,Oczekujaca,
50526,Zakonczona,
50527,Zakonczona,
50528,Zakonczona,
50529,Odwolana,
50530,Zakonczona,
50531,Oczekujaca,
50532,Zakonczona,
50533,Zakonczona,
50534,Zakonczona,
50535,Zakonczona,
50536,Oczekujaca,
50537,Zakonczona,
50538,Zakonczona,
50539,Oczekujaca,
50540,Zakonczona,
50541,Zakonczona,
50542,Zakonczona,
50543,Odwolana,
50544,Zakonczona,
50545,Oczekujaca,
50546,Zakonczona,
50547,Zakonczona,
50548,Zakonczona,
50549,Zakonczona,
50550,Zakonczona,
50551,Zakonczona,
50552,Zakonczona,
50553,Zakonczona,
50554,Zakonczona,
50555,Zakonczona,
50556,Zakonczona,
50557,Zakonczona,
50558,Zakonczona,
50559,Zakonczona,
50560,Zakonczona,
50561,Zakonczona,
50562,Zakonczona,
50563,Oczekujaca,
50564,Zakonczona,
50565,Zakonczona,
50566,Zakonczona,
50567,Zakonczona,
50568,Oczekujaca,
50569,Zakonczona,
50570,Zakonczona,
50571,Zakonczona,
50572,Zakonczona,
50573,Zakonczona,
50574,Zakonczona,
50575,Zakonczona,
50576,Odwolana,
50577,Zakonczona,
50578,Zakonczona,
50579,Zakonczona,
50580,Zakonczona,
50581,Zakonczona,
50582,Zakonczona,
50583,Odwolana,
50584,Zakonczona,
50585,Zakonczona,
50586,Odwolana,
50587,Zakonczona,
50588,Oczekujaca,
50589,Zakonczona,
50590,Zakonczona,
50591,Zakonczona,
50592,Zakonczona,
50593,Oczekujaca,
50594,Zakonczona,
50595,Zakonczona,
50596,Zakonczona,
50597,Odwolana,
50598,Zakonczona,
50599,Zakonczona,
50600,Zakonczona,
50601,Zakonczona,
50602,Zakonczona,
50603,Zakonczona,
50604,Zakonczona,
50605,Zakonczona,
50606,Zakonczona,
50607,Zakonczona,
50608,Zakonczona,
50609,Zakonczona,
50610,Zakonczona,
50611,Odwolana,
50612,Zakonczona,
50613,Zakonczona,
50614,Zakonczona,
50615,Odwolana,
50616,Zakonczona,
50617,Zakonczona,
50618,Zakonczona,
50619,Zakonczona,
50620,Zakonczona,
50621,Zakonczona,
50622,Zakonczona,
50623,Zakonczona,
50624,Zakonczona,
50625,Zakonczona,
50626,Zakonczona,
50627,Zakonczona,
50628,Zakonczona,
50629,Zakonczona,
50630,Zakonczona,
50631,Zakonczona,
50632,Zakonczona,
50633,Zakonczona,
50634,Zakonczona,
50635,Zakonczona,
50636,Zakonczona,
50637,Odwolana,
50638,Odwolana,
50639,Zakonczona,
50640,Zakonczona,
50641,Zakonczona,
50642,Zakonczona,
50643,Zakonczona,
50644,Zakonczona,
50645,Zakonczona,
50646,Zakonczona,
50647,Zakonczona,
50648,Zakonczona,
50649,Zakonczona,
50650,Zakonczona,
50651,Odwolana,
50652,Zakonczona,
50653,Zakonczona,
50654,Zakonczona,
50655,Zakonczona,
50656,Zakonczona,
50657,Zakonczona,
50658,Zakonczona,
50659,Zakonczona,
50660,Zakonczona,
50661,Zakonczona,
50662,Oczekujaca,
50663,Zakonczona,
50664,Oczekujaca,
50665,Zakonczona,
50666,Zakonczona,
50667,Zakonczona,
50668,Zakonczona,
50669,Zakonczona,
50670,Zakonczona,
50671,Zakonczona,
50672,Zakonczona,
50673,Zakonczona,
50674,Zakonczona,
50675,Zakonczona,
50676,Odwolana,
50677,Zakonczona,
50678,Zakonczona,
50679,Odwolana,
50680,Zakonczona,
50681,Zakonczona,
50682,Zakonczona,
50683,Zakonczona,
50684,Zakonczona,
50685,Zakonczona,
50686,Zakonczona,
50687,Zakonczona,
50688,Zakonczona,
50689,Zakonczona,
50690,Zakonczona,
50691,Zakonczona,
50692,Zakonczona,
50693,Zakonczona,
50694,Zakonczona,
50695,Zakonczona,
50696,Zakonczona,
50697,Oczekujaca,
50698,Zakonczona,
50699,Zakonczona,
50700,Zakonczona,
50701,Zakonczona,
50702,Oczekujaca,
50703,Zakonczona,
50704,Zakonczona,
50705,Zakonczona,
50706,Zakonczona,
50707,Zakonczona,
50708,Zakonczona,
50709,Zakonczona,
50710,Odwolana,
50711,Zakonczona,
50712,Zakonczona,
50713,Zakonczona,
50714,Zakonczona,
50715,Zakonczona,
50716,Zakonczona,
50717,Zakonczona,
50718,Zakonczona,
50719,Zakonczona,
50720,Zakonczona,
50721,Zakonczona,
50722,Zakonczona,
50723,Zakonczona,
50724,Zakonczona,
50725,Zakonczona,
50726,Zakonczona,
50727,Zakonczona,
50728,Zakonczona,
50729,Zakonczona,
50730,Zakonczona,
50731,Zakonczona,
50732,Zakonczona,
50733,Zakonczona,
50734,Odwolana,
50735,Zakonczona,
50736,Zakonczona,
50737,Zakonczona,
50738,Zakonczona,
50739,Zakonczona,
50740,Odwolana,
50741,Zakonczona,
50742,Zakonczona,
50743,Zakonczona,
50744,Zakonczona,
50745,Zakonczona,
50746,Zakonczona,
50747,Zakonczona,
50748,Zakonczona,
50749,Zakonczona,
50750,Zakonczona,
50751,Zakonczona,
50752,Zakonczona,
50753,Zakonczona,
50754,Zakonczona,
50755,Zakonczona,
50756,Zakonczona,
50757,Zakonczona,
50758,Zakonczona,
50759,Zakonczona,
50760,Zakonczona,
50761,Zakonczona,
50762,Oczekujaca,
50763,Zakonczona,
50764,Zakonczona,
50765,Zakonczona,
50766,Zakonczona,
50767,Zakonczona,
50768,Oczekujaca,
50769,Zakonczona,
50770,Zakonczona,
50771,Zakonczona,
50772,Zakonczona,
50773,Zakonczona,
50774,Odwolana,
50775,Zakonczona,
50776,Odwolana,
50777,Zakonczona,
50778,Odwolana,
50779,Zakonczona,
50780,Zakonczona,
50781,Zakonczona,
50782,Zakonczona,
50783,Zakonczona,
50784,Zakonczona,
50785,Zakonczona,
50786,Zakonczona,
50787,Zakonczona,
50788,Zakonczona,
50789,Zakonczona,
50790,Zakonczona,
50791,Zakonczona,
50792,Zakonczona,
50793,Zakonczona,
50794,Zakonczona,
50795,Zakonczona,
50796,Odwolana,
50797,Zakonczona,
50798,Zakonczona,
50799,Zakonczona,
50800,Zakonczona,
50801,Zakonczona,
50802,Zakonczona,
50803,Zakonczona,
50804,Zakonczona,
50805,Zakonczona,
50806,Zakonczona,
50807,Zakonczona,
50808,Odwolana,
50809,Zakonczona,
50810,Odwolana,
50811,Zakonczona,
50812,Zakonczona,
50813,Zakonczona,
50814,Oczekujaca,
50815,Zakonczona,
50816,Zakonczona,
50817,Zakonczona,
50818,Zakonczona,
50819,Oczekujaca,
50820,Zakonczona,
50821,Zakonczona,
50822,Zakonczona,
50823,Zakonczona,
50824,Zakonczona,
50825,Zakonczona,
50826,Zakonczona,
50827,Zakonczona,
50828,Zakonczona,
50829,Zakonczona,
50830,Zakonczona,
50831,Zakonczona,
50832,Zakonczona,
50833,Odwolana,
50834,Zakonczona,
50835,Zakonczona,
50836,Zakonczona,
50837,Zakonczona,
50838,Zakonczona,
50839,Zakonczona,
50840,Zakonczona,
50841,Zakonczona,
50842,Zakonczona,
50843,Zakonczona,
50844,Odwolana,
50845,Zakonczona,
50846,Zakonczona,
50847,Zakonczona,
50848,Zakonczona,
50849,Zakonczona,
50850,Zakonczona,
50851,Zakonczona,
50852,Zakonczona,
50853,Zakonczona,
50854,Zakonczona,
50855,Zakonczona,
50856,Oczekujaca,
50857,Zakonczona,
50858,Zakonczona,
50859,Zakonczona,
50860,Zakonczona,
50861,Zakonczona,
50862,Zakonczona,
50863,Oczekujaca,
50864,Zakonczona,
50865,Zakonczona,
50866,Zakonczona,
50867,Zakonczona,
50868,Zakonczona,
50869,Zakonczona,
50870,Oczekujaca,
50871,Zakonczona,
50872,Zakonczona,
50873,Zakonczona,
50874,Zakonczona,
50875,Zakonczona,
50876,Zakonczona,
50877,Zakonczona,
50878,Zakonczona,
50879,Zakonczona,
50880,Zakonczona,
50881,Zakonczona,
50882,Oczekujaca,
50883,Zakonczona,
50884,Zakonczona,
50885,Zakonczona,
50886,Zakonczona,
50887,Zakonczona,
50888,Zakonczona,
50889,Zakonczona,
50890,Zakonczona,
50891,Zakonczona,
50892,Zakonczona,
50893,Zakonczona,
50894,Zakonczona,
50895,Zakonczona,
50896,Oczekujaca,
50897,Zakonczona,
50898,Zakonczona,
50899,Zakonczona,
50900,Zakonczona,
50901,Zakonczona,
50902,Zakonczona,
50903,Zakonczona,
50904,Zakonczona,
50905,Zakonczona,
50906,Zakonczona,
50907,Oczekujaca,
50908,Zakonczona,
50909,Zakonczona,
50910,Zakonczona,
50911,Zakonczona,
50912,Oczekujaca,
50913,Zakonczona,
50914,Zakonczona,
50915,Zakonczona,
50916,Zakonczona,
50917,Zakonczona,
50918,Zakonczona,
50919,Zakonczona,
50920,Zakonczona,
50921,Odwolana,
50922,Zakonczona,
50923,Zakonczona,
50924,Zakonczona,
50925,Zakonczona,
50926,Zakonczona,
50927,Zakonczona,
50928,Zakonczona,
50929,Odwolana,
50930,Zakonczona,
50931,Zakonczona,
50932,Zakonczona,
50933,Odwolana,
50934,Zakonczona,
50935,Zakonczona,
50936,Zakonczona,
50937,Zakonczona,
50938,Zakonczona,
50939,Zakonczona,
50940,Zakonczona,
50941,Zakonczona,
50942,Zakonczona,
50943,Zakonczona,
50944,Zakonczona,
50945,Zakonczona,
50946,Zakonczona,
50947,Zakonczona,
50948,Zakonczona,
50949,Zakonczona,
50950,Zakonczona,
50951,Zakonczona,
50952,Zakonczona,
50953,Zakonczona,
50954,Zakonczona,
50955,Zakonczona,
50956,Oczekujaca,
50957,Zakonczona,
50958,Zakonczona,
50959,Oczekujaca,
50960,Zakonczona,
50961,Zakonczona,
50962,Zakonczona,
50963,Zakonczona,
50964,Zakonczona,
50965,Zakonczona,
50966,Zakonczona,
50967,Zakonczona,
50968,Zakonczona,
50969,Zakonczona,
50970,Oczekujaca,
50971,Zakonczona,
50972,Zakonczona,
50973,Zakonczona,
50974,Zakonczona,
50975,Zakonczona,
50976,Zakonczona,
50977,Zakonczona,
50978,Zakonczona,
50979,Zakonczona,
50980,Zakonczona,
50981,Zakonczona,
50982,Zakonczona,
50983,Zakonczona,
50984,Zakonczona,
50985,Zakonczona,
50986,Zakonczona,
50987,Zakonczona,
50988,Zakonczona,
50989,Zakonczona,
50990,Zakonczona,
50991,Zakonczona,
50992,Zakonczona,
50993,Zakonczona,
50994,Zakonczona,
50995,Zakonczona,
50996,Zakonczona,
50997,Zakonczona,
50998,Oczekujaca,
50999,Zakonczona,
51000,Zakonczona,
51001,Zakonczona,
51002,Zakonczona,
51003,Oczekujaca,
51004,Zakonczona,
51005,Zakonczona,
51006,Oczekujaca,
51007,Zakonczona,
51008,Zakonczona,
51009,Zakonczona,
51010,Zakonczona,
51011,Zakonczona,
51012,Zakonczona,
51013,Zakonczona,
51014,Zakonczona,
51015,Zakonczona,
51016,Zakonczona,
51017,Oczekujaca,
51018,Odwolana,
51019,Zakonczona,
51020,Zakonczona,
51021,Zakonczona,
51022,Zakonczona,
51023,Zakonczona,
51024,Zakonczona,
51025,Zakonczona,
51026,Zakonczona,
51027,Zakonczona,
51028,Zakonczona,
51029,Zakonczona,
51030,Zakonczona,
51031,Zakonczona,
51032,Oczekujaca,
51033,Zakonczona,
51034,Zakonczona,
51035,Zakonczona,
51036,Zakonczona,
51037,Zakonczona,
51038,Zakonczona,
51039,Zakonczona,
51040,Zakonczona,
51041,Zakonczona,
51042,Zakonczona,
51043,Zakonczona,
51044,Zakonczona,
51045,Zakonczona,
51046,Zakonczona,
51047,Zakonczona,
51048,Zakonczona,
51049,Zakonczona,
51050,Zakonczona,
51051,Zakonczona,
51052,Zakonczona,
51053,Zakonczona,
51054,Zakonczona,
51055,Zakonczona,
51056,Zakonczona,
51057,Zakonczona,
